Date,EWL,EWT,EDEN,RSX,ENZL,EWJ,PLND,GXC,EWN,TUR,EUSA,QAT,EWD,EIS,EWG,EWC,EWH,EFNL,EWQ,EWA,EWM,EWK,PGAL,EWY,EWS,EWI,EIRL,EWU,PIN,EWP,KSA,THD,GREK,EPHE,VNM,UAE,EWO,EGPT,NORW,PAK,EWZ,EPU,ARGT,EWW,EZA,IDX,GXG,NGE,ECH
2018-08-07,33.97,35.66,64.84,19.13,44.99,56.96,17.11,97.81,30.6,25.12,56.56,17.63,30.54,52.84,29.94,27.76,23.57,38.6,30.57,21.07,31.41,19.53,11.92,64.49,22.91,27.66,45.82,32.35,25.71,29.35,29.86,86.08,8.74,32.82,16.06,15.18,22.64,32.77,13.46,10.24,34.84,38.07,28.21,50.87,51.8,21.33,9.77,18.04,45.82
2018-08-08,33.93,35.87,63.84,18.35,44.92,56.91,17.18,97.2,30.66,25.03,56.52,17.41,30.51,52.63,29.86,27.87,23.6,38.73,30.48,21.18,31.64,19.47,11.97,64.37,22.95,27.61,45.18,32.42,25.93,29.33,29.64,86.66,8.73,33.16,16.18,15.04,22.4,32.91,13.46,10.25,34.4,37.92,27.77,50.72,52.01,21.23,9.71,17.97,45.45
2018-08-09,33.91,35.67,63.64,18.24,44.4,56.69,17.18,98.29,30.52,24.06,56.48,17.4,30.48,52.63,29.83,28.01,23.69,38.57,30.32,21.13,31.64,19.47,11.84,64.1,22.84,27.24,44.94,32.35,25.86,29.06,29.4,86.71,8.67,32.97,16.05,15.12,22.05,32.86,13.34,10.3,33.92,38.12,28.56,49.43,50.96,21.16,9.69,18.01,45.04
2018-08-10,33.35,35.28,62.72,17.61,44.44,55.88,16.37,97.54,29.7,20.56,56.12,17.09,29.78,52.34,28.93,27.68,23.35,37.53,29.48,20.79,31.16,18.95,11.65,62.47,22.36,26.3,44.06,31.85,25.54,28.18,29.31,85.03,8.46,32.45,15.9,15.11,21.52,32.47,13.12,10.21,32.43,37.56,27.7,47.72,48.52,20.76,9.54,17.77,44.18
2018-08-13,33.35,34.53,62.99,17.71,44.32,55.55,16.28,95.9,29.59,18.31,55.8,16.72,29.65,51.94,28.79,27.58,23.22,37.25,29.46,20.67,30.77,18.86,11.51,61.51,22.11,26.14,43.74,31.74,25.09,27.98,28.1,84.15,8.19,31.46,15.87,14.81,21.34,31.59,13.02,10.2,32.6,36.91,26.75,47.65,47.04,19.82,9.31,17.37,43.53
2018-08-14,33.42,34.9,63.08,18.14,44.43,55.77,16.36,94.74,29.6,20.37,56.26,16.83,29.6,52.36,28.81,27.87,23.27,37.11,29.41,20.75,31.01,18.95,11.42,62.5,22.2,26.02,44.08,31.6,25.44,27.98,27.9,84.87,8.22,31.34,16.29,14.84,21.26,31.51,13.01,10.26,33.25,37.02,26.98,48.75,47.92,19.67,9.32,17.31,43.74
2018-08-15,33.11,34.18,62.28,17.64,44.18,55.09,16.06,91.24,29.12,21.2,55.8,16.76,29.09,52.35,28.22,27.37,22.75,36.61,28.84,20.72,30.71,18.72,11.24,61.11,21.99,25.28,43.64,31.03,24.95,27.46,27.91,83.41,7.98,30.93,15.86,14.78,20.75,31.13,12.69,10.18,32.39,35.88,26.42,47.33,45.3,19.52,9.15,17.24,42.62
2018-08-16,33.17,34.52,62.71,17.63,44.7,55.39,16.19,92.25,29.29,20.51,56.31,16.51,29.3,53.33,28.41,27.48,22.85,37.04,29.08,20.98,30.71,18.74,11.42,61.72,22.15,25.51,44.15,31.27,25.2,27.6,28.16,84.28,8.0,31.14,15.96,14.91,21.05,31.22,12.82,10.12,32.22,35.8,26.14,47.36,45.22,19.69,9.35,17.24,43.14
2018-08-17,33.32,34.53,63.32,17.85,45.17,55.57,16.26,93.35,29.31,20.4,56.53,16.55,29.76,53.59,28.64,27.84,23.01,37.27,29.34,21.27,30.89,18.95,11.36,62.39,22.2,25.46,44.5,31.42,25.57,27.79,28.41,85.2,8.12,31.68,16.14,14.91,21.26,31.18,12.89,10.29,31.89,35.99,25.64,47.9,46.05,19.89,9.34,17.23,43.09
2018-08-20,33.53,34.6,63.49,17.88,45.55,55.8,16.32,94.11,29.52,20.22,56.79,16.67,29.82,54.59,28.91,27.84,23.07,37.7,29.54,21.29,30.99,19.02,11.42,62.41,22.22,25.7,44.44,31.64,25.57,27.9,28.47,86.48,8.16,31.32,15.91,14.93,21.2,31.2,12.99,10.22,31.7,36.18,25.63,48.1,46.27,20.22,9.3,17.03,43.14
2018-08-21,33.83,35.05,64.34,18.05,46.01,55.79,16.8,95.75,29.8,20.65,56.99,16.67,30.15,54.33,29.32,27.77,23.16,38.31,29.95,21.09,31.29,19.24,11.56,63.59,22.36,26.22,45.31,31.74,25.71,28.44,28.73,86.99,8.11,31.72,16.3,14.94,21.56,31.8,13.09,10.1,30.64,36.13,25.92,48.88,47.54,20.53,9.48,16.92,43.42
2018-08-22,33.83,35.04,64.97,17.76,46.36,56.02,16.98,96.27,29.99,20.7,56.89,16.73,30.4,54.39,29.39,27.98,23.23,38.62,30.12,21.04,31.49,19.16,11.65,63.73,22.37,26.21,44.94,31.89,25.78,28.61,28.74,87.44,8.41,31.95,16.31,15.07,21.74,31.52,13.26,10.17,31.25,36.3,26.5,49.87,49.11,20.59,9.58,16.92,43.97
2018-08-23,33.7,34.91,64.49,17.45,45.81,55.79,16.93,94.64,29.78,20.21,56.71,16.64,30.14,54.35,29.23,27.74,22.95,38.54,29.94,20.64,31.12,19.07,11.54,62.99,22.43,25.98,44.66,31.51,25.47,28.34,28.7,86.49,8.43,32.42,16.2,15.01,21.54,31.14,13.16,10.09,30.21,35.92,26.43,49.07,47.82,20.41,9.48,16.83,43.32
2018-08-24,33.85,35.15,65.27,17.92,46.32,55.98,17.11,95.9,30.04,20.87,57.1,16.8,30.26,54.3,29.56,27.88,23.04,38.82,30.26,20.83,31.56,19.25,11.65,64.46,22.43,26.32,45.26,31.72,25.86,28.64,28.66,87.86,8.45,32.7,16.36,15.16,21.74,31.57,13.27,10.24,30.63,36.46,26.63,49.23,49.53,20.75,9.62,16.92,43.98
2018-08-27,34.14,35.46,66.3,18.04,46.43,56.83,17.48,97.93,30.47,20.45,57.39,17.09,30.71,54.88,30.05,28.2,23.39,39.47,30.65,21.03,31.6,19.45,11.79,65.12,22.62,26.56,45.53,32.12,26.03,29.0,28.72,88.71,8.63,32.91,16.5,14.92,22.06,31.79,13.38,10.21,31.44,36.79,26.97,50.22,50.61,20.95,9.71,17.14,44.22
2018-08-28,34.14,35.71,66.19,17.91,46.62,56.65,17.76,97.35,30.46,20.43,57.45,17.01,30.63,55.02,30.05,28.1,23.31,39.87,30.74,21.02,31.61,19.46,11.78,65.06,22.65,26.32,45.51,31.96,25.94,28.89,28.78,88.49,8.56,32.88,16.45,14.83,22.16,32.04,13.34,10.17,30.84,36.73,26.74,49.0,50.62,20.79,9.68,17.21,43.94
2018-08-29,34.43,36.15,66.43,18.2,47.37,56.86,17.63,98.07,30.57,19.89,57.64,17.09,30.77,55.4,30.17,28.2,23.67,40.0,30.87,21.22,31.55,19.44,11.77,65.1,22.72,26.53,45.76,32.17,25.87,28.91,28.94,88.75,8.66,32.95,16.45,14.95,22.23,32.51,13.4,10.22,31.43,36.74,26.36,49.61,50.23,20.99,9.53,17.28,43.74
2018-08-30,34.25,35.55,66.14,17.74,46.67,56.46,17.37,95.04,30.31,19.11,57.31,17.13,30.7,55.15,29.85,28.05,23.2,39.61,30.54,21.0,30.93,19.16,11.62,64.45,22.32,26.05,45.77,31.84,25.58,28.46,28.46,87.09,8.49,32.38,16.24,14.93,21.98,32.52,13.3,10.03,30.31,35.66,24.39,48.5,47.03,20.27,9.38,17.3,42.45
2018-08-31,34.07,35.86,65.62,18.02,46.47,56.58,17.1,95.32,30.03,19.4,57.37,17.29,30.48,55.35,29.42,27.7,23.23,39.26,30.06,20.8,31.03,18.87,11.43,64.99,22.25,25.67,45.0,31.47,25.69,28.1,28.45,87.56,8.32,32.63,16.3,14.93,21.78,32.67,13.2,10.07,31.09,35.79,25.49,48.41,47.54,20.32,9.33,16.88,42.37
2018-09-04,33.82,35.52,64.5,17.67,45.97,55.88,16.86,94.11,29.76,19.08,57.24,17.21,30.43,55.19,29.09,27.25,23.22,38.64,29.7,20.57,30.87,18.69,11.32,64.45,22.03,26.05,44.83,31.26,24.99,28.15,28.28,86.83,7.93,32.52,16.01,15.05,21.8,32.26,13.12,9.86,29.67,34.93,24.43,47.15,44.17,19.46,9.11,16.62,41.0
2018-09-05,33.56,35.31,63.79,17.66,45.69,55.28,16.71,91.61,29.55,19.39,57.22,17.1,30.36,54.49,28.79,27.21,22.64,38.33,29.36,20.39,30.72,18.57,11.24,63.58,21.79,26.16,44.63,31.16,25.11,28.06,27.39,85.79,7.89,31.8,15.91,14.91,21.79,31.82,13.07,9.92,29.88,34.89,24.63,46.97,43.32,18.69,9.03,16.58,41.03
2018-09-06,33.57,35.2,63.84,17.5,45.08,55.41,16.67,91.38,29.2,19.42,57.09,16.97,30.19,54.55,28.59,27.19,22.42,38.03,29.36,20.18,30.68,18.53,11.14,63.33,21.69,26.04,44.73,30.96,24.97,27.77,27.19,85.93,7.81,31.15,15.76,14.87,21.55,31.83,12.97,9.77,30.7,34.33,25.12,47.44,43.78,19.11,8.9,16.39,41.19
2018-09-07,33.5,35.0,63.63,17.25,44.56,55.07,16.26,90.91,28.91,19.91,56.86,16.63,29.94,54.15,28.35,27.08,22.17,37.62,29.09,19.85,30.44,18.36,10.99,62.65,21.49,25.71,44.06,30.74,24.95,27.36,27.12,85.37,7.85,30.91,15.84,14.81,21.42,31.77,12.88,9.8,31.15,34.29,25.07,47.39,43.99,19.3,8.91,16.32,41.33
2018-09-10,33.67,34.58,63.78,17.21,44.74,55.2,16.45,89.44,29.17,19.53,57.12,16.85,30.12,54.31,28.58,27.05,22.0,38.05,29.38,19.99,30.29,18.57,11.13,62.75,21.4,26.51,44.12,30.96,24.37,27.86,27.34,85.36,8.09,30.96,15.9,14.88,21.62,31.99,13.02,9.7,30.8,33.98,24.63,47.41,43.79,19.22,8.83,15.98,40.89
2018-09-11,33.73,34.77,63.48,17.59,45.2,55.31,16.52,89.03,29.11,19.86,57.18,17.1,30.12,54.89,28.57,27.23,21.96,38.06,29.47,20.04,30.52,18.53,11.09,63.14,21.45,26.45,44.13,30.95,24.28,27.88,27.6,85.27,7.88,30.92,16.3,15.01,21.69,31.94,13.18,9.66,29.7,33.83,24.3,47.58,44.34,19.39,8.85,15.75,41.06
2018-09-12,33.9,34.64,64.08,17.78,45.07,55.42,16.49,89.8,29.0,20.12,57.16,17.19,30.25,54.93,28.67,27.35,22.29,38.11,29.69,20.24,30.66,18.7,11.2,63.34,21.68,26.56,44.14,31.1,24.68,27.82,27.3,85.85,7.89,30.86,16.53,14.95,21.87,31.07,13.37,9.63,29.94,34.27,24.6,48.46,44.51,19.55,9.15,15.06,41.89
2018-09-13,34.13,34.69,64.01,17.96,45.64,55.85,16.62,91.93,29.33,21.32,57.43,17.37,30.5,55.47,28.96,27.32,22.68,38.37,29.94,20.24,30.84,18.88,11.25,63.95,21.82,26.58,44.5,31.2,24.89,28.16,27.01,88.98,7.77,31.03,16.53,14.99,22.08,30.99,13.41,9.74,29.44,34.36,24.64,49.4,45.04,19.8,9.19,14.95,43.19
2018-09-14,34.12,35.04,63.23,18.15,45.54,56.48,16.53,91.18,29.22,21.1,57.48,17.21,30.34,55.51,28.92,27.26,22.71,38.47,29.83,20.22,30.92,18.79,11.24,64.31,21.82,26.4,44.25,31.2,24.87,28.08,26.88,88.2,7.78,30.46,16.37,14.97,22.09,31.24,13.4,9.67,29.92,34.41,24.65,49.07,44.49,19.79,9.15,15.33,43.26
2018-09-17,34.08,34.77,63.21,18.27,45.65,56.51,16.46,89.93,29.23,20.6,57.3,16.73,30.72,56.06,28.88,27.35,22.62,38.6,29.89,20.24,30.89,18.87,11.19,63.36,21.67,26.79,44.48,31.24,24.45,28.31,26.95,88.41,7.84,30.49,16.25,14.62,22.09,29.88,13.51,9.55,30.79,34.2,25.11,48.94,44.33,19.21,9.2,15.33,43.66
2018-09-18,34.11,34.82,63.43,18.58,46.11,57.86,16.65,91.03,29.36,20.61,57.67,16.73,30.71,56.49,29.13,27.71,22.92,38.97,30.03,20.47,30.93,18.97,11.27,64.26,21.79,26.99,44.74,31.38,24.34,28.51,27.41,90.38,7.91,30.19,16.5,14.66,22.24,30.05,13.67,9.69,31.17,34.61,25.28,49.27,44.67,19.47,9.27,15.66,44.02
2018-09-19,34.02,35.06,63.1,18.77,46.34,58.06,16.89,93.16,29.37,21.48,57.58,17.01,30.94,56.43,29.21,27.77,23.06,39.13,30.17,20.56,31.13,19.05,11.36,64.29,22.09,27.07,44.92,31.54,24.6,28.71,27.75,91.54,7.97,30.11,16.55,14.6,22.39,28.9,13.66,9.72,31.17,35.18,25.89,49.35,45.75,19.81,9.22,15.66,44.51
2018-09-20,34.62,35.16,64.04,18.94,46.94,58.22,17.06,94.1,29.91,21.49,57.94,16.94,31.59,56.99,29.75,27.91,23.11,39.39,30.74,20.69,31.23,19.35,11.42,65.31,22.28,27.5,45.4,32.04,24.85,29.36,27.83,91.99,7.94,29.95,16.56,14.65,22.7,28.97,13.72,9.73,31.59,35.79,26.97,49.18,46.89,20.21,9.34,15.66,45.09
2018-09-21,34.55,35.42,63.93,19.0,46.77,58.34,17.11,94.87,29.82,21.51,57.94,17.08,31.75,56.73,29.76,27.94,23.31,39.62,30.81,20.62,31.17,19.16,11.29,65.53,22.46,27.54,44.98,32.02,24.23,29.16,27.98,91.41,8.1,30.33,16.32,14.69,22.52,28.83,13.83,9.8,32.35,35.96,27.0,49.04,47.56,20.2,9.27,16.08,45.22
2018-09-24,34.16,35.38,63.73,19.19,46.53,58.08,17.19,93.48,29.7,22.38,57.6,16.87,31.67,56.42,29.58,27.82,23.02,39.63,30.72,20.54,30.96,19.07,11.42,65.13,22.45,27.35,44.56,31.97,23.6,28.89,28.05,91.1,7.98,30.18,16.56,14.69,22.51,29.26,13.97,9.67,31.42,35.8,26.61,48.57,47.0,19.77,9.29,15.74,44.63
2018-09-25,34.29,35.45,64.23,19.33,46.47,58.52,17.29,93.97,29.73,22.48,57.46,16.94,31.66,56.26,29.68,27.71,23.1,39.63,30.79,20.58,30.94,19.09,11.49,65.5,22.62,27.77,44.32,32.27,23.93,28.9,28.62,91.11,8.06,30.07,16.64,14.67,22.63,30.0,14.2,9.71,31.75,35.95,26.84,48.75,47.02,19.75,9.3,16.16,44.53
2018-09-26,34.36,35.29,64.04,19.02,46.51,58.8,17.42,94.3,29.59,22.57,57.13,17.2,31.61,55.57,29.55,27.6,23.18,39.37,30.87,20.55,30.9,18.9,11.5,65.57,22.64,27.72,44.6,32.27,23.99,28.84,28.84,90.77,8.09,29.65,16.53,14.59,22.43,30.34,14.16,9.61,32.24,35.93,26.77,49.05,47.25,19.64,9.3,16.29,44.46
2018-09-27,34.2,35.74,63.06,19.43,45.97,58.65,17.28,94.34,29.51,23.07,57.2,17.11,31.8,55.0,29.47,27.67,23.22,39.55,30.71,20.46,30.97,18.65,11.32,66.15,22.66,27.19,44.23,32.3,23.7,28.6,28.79,91.2,8.11,29.84,16.56,14.69,22.24,30.16,14.07,9.65,32.91,35.76,26.45,49.17,47.02,19.85,9.36,16.2,44.42
2018-09-28,33.99,35.64,62.68,19.39,46.04,58.53,17.04,93.77,29.2,22.86,57.29,17.32,31.39,54.77,28.95,27.68,23.01,39.11,30.42,20.46,30.88,18.5,11.2,65.91,22.69,26.2,43.92,31.99,23.38,27.99,28.78,91.43,7.91,29.8,16.55,14.66,21.86,30.1,14.02,9.67,32.32,35.75,25.98,49.27,46.48,19.95,9.41,16.16,44.3
2018-10-01,34.03,35.76,62.76,19.68,46.14,58.93,16.9,93.85,29.26,22.92,57.2,17.18,31.29,54.97,29.1,28.01,23.14,38.74,30.39,20.43,30.8,18.51,11.07,65.6,22.67,26.04,43.56,31.96,23.28,27.99,29.25,91.74,7.89,29.43,16.32,14.8,21.87,29.53,14.05,9.65,32.3,35.92,26.06,49.63,46.37,19.85,9.42,16.16,44.3
2018-10-02,33.9,35.14,62.75,19.3,45.98,58.79,16.81,91.65,29.07,22.74,57.16,17.05,30.97,54.82,28.92,27.77,22.59,38.25,30.17,20.19,31.02,18.35,11.08,64.57,22.59,25.92,43.29,31.79,23.18,27.73,29.08,91.1,7.74,29.24,16.31,14.86,21.89,29.47,14.11,9.66,34.12,36.07,26.79,48.88,45.46,19.42,9.39,16.17,44.39
2018-10-03,33.94,34.84,62.39,19.39,45.43,58.28,16.85,91.37,29.17,22.18,57.22,17.01,31.05,54.9,29.03,27.84,22.46,38.39,30.22,20.07,30.63,18.58,11.09,63.86,22.51,26.09,43.55,31.92,22.65,27.83,29.06,89.72,7.59,29.23,16.23,14.69,21.96,29.18,13.95,9.55,35.36,35.72,26.76,48.08,43.92,19.13,9.42,16.16,44.5
2018-10-04,33.5,33.98,59.73,18.83,44.56,57.49,16.54,89.15,28.62,20.9,56.67,16.97,30.65,54.34,28.68,27.6,21.96,38.03,29.78,19.96,30.31,18.38,11.02,62.11,22.26,25.89,43.05,31.64,21.92,27.74,28.86,88.02,7.65,28.62,16.15,14.52,21.94,28.62,13.7,9.44,34.98,35.39,25.6,47.43,42.92,18.4,9.33,16.16,43.43
2018-10-05,33.23,33.27,59.67,19.07,44.06,57.5,16.44,88.83,28.44,21.23,56.24,16.83,30.28,54.31,28.41,27.44,21.99,37.63,29.51,19.87,30.33,18.32,10.97,62.14,22.07,25.65,43.06,31.43,21.26,27.57,28.72,87.4,7.48,28.87,15.96,14.46,21.76,28.51,13.69,9.21,35.13,35.39,25.36,47.68,42.96,18.5,9.21,16.27,42.78
2018-10-08,32.96,33.35,58.36,19.11,44.02,57.75,16.29,87.81,28.21,21.83,56.48,17.0,30.06,53.65,28.03,27.34,21.83,37.19,29.26,19.74,30.3,18.06,10.84,61.99,22.03,25.13,42.7,31.16,21.59,27.6,28.95,86.2,7.35,29.04,15.92,14.49,21.61,27.21,13.57,8.92,37.49,35.27,25.74,47.44,42.98,18.68,9.16,16.2,43.35
2018-10-09,32.98,33.28,57.78,19.09,43.97,57.42,16.44,86.87,28.16,22.03,56.17,17.01,29.96,53.66,28.0,27.29,21.85,37.03,29.23,19.66,30.09,18.1,10.89,61.7,21.84,25.3,42.26,31.16,21.36,27.62,28.89,86.17,7.18,28.79,15.85,14.52,21.53,27.36,13.65,8.58,37.93,35.61,25.61,47.59,43.49,18.6,9.18,16.2,42.85
2018-10-10,32.33,32.22,56.52,18.5,43.22,56.01,16.01,83.91,27.56,21.44,54.55,16.94,29.14,52.33,27.33,26.45,21.42,36.17,28.45,19.25,28.98,17.69,10.56,59.87,21.24,24.83,40.93,30.71,21.27,27.26,27.63,86.39,7.12,28.04,15.4,14.34,21.06,26.87,13.43,8.39,36.53,34.93,24.55,46.8,41.73,18.28,8.92,16.11,41.59
2018-10-11,31.74,31.2,56.4,18.55,42.36,55.0,15.94,83.6,27.22,22.3,53.34,16.86,28.91,51.62,27.1,26.09,21.19,35.8,28.22,18.94,29.15,17.6,10.64,58.61,21.03,24.48,40.37,30.23,21.34,26.98,27.3,85.54,7.16,27.96,14.79,14.2,20.94,26.62,13.11,8.29,35.94,35.37,23.84,46.66,41.27,18.26,8.8,16.11,41.71
2018-10-12,31.85,31.97,57.31,19.03,43.03,55.13,16.07,86.17,27.41,22.53,53.78,16.92,28.99,52.54,27.21,26.23,21.45,36.21,28.29,19.04,29.57,17.62,10.5,59.95,21.34,24.48,41.14,30.3,21.91,26.76,26.83,86.66,7.23,28.59,15.36,14.44,20.93,26.34,13.34,8.1,37.0,35.3,24.56,46.84,43.54,18.55,8.9,16.43,42.1
2018-10-15,31.82,31.58,57.38,18.94,43.26,54.96,16.1,84.69,27.41,23.44,53.97,16.84,28.86,52.58,27.32,26.24,21.32,35.97,28.15,19.08,29.44,17.69,10.5,59.29,21.11,24.45,41.03,30.3,21.84,26.89,26.34,86.24,7.38,28.57,15.34,14.16,21.09,27.07,13.35,8.03,36.61,35.4,24.55,47.19,43.21,18.51,8.79,16.42,41.93
2018-10-16,32.46,32.4,58.75,19.35,43.75,55.98,16.45,86.25,27.98,24.14,54.83,17.2,29.37,53.45,27.85,26.64,21.41,36.95,28.7,19.37,29.91,17.98,10.62,60.47,21.35,25.1,42.05,30.62,22.43,27.34,27.68,87.91,7.53,29.32,15.72,14.31,21.43,27.76,13.55,7.94,37.8,35.58,24.93,47.88,45.08,19.01,9.0,16.52,42.73
2018-10-17,32.12,31.96,58.34,19.29,43.63,55.94,16.26,85.13,27.95,24.52,54.68,17.46,29.12,52.99,27.54,26.46,21.31,36.48,28.44,19.33,29.52,17.82,10.52,60.09,21.24,24.61,41.32,30.41,21.81,26.98,27.59,86.7,7.35,29.21,15.45,14.19,21.34,27.69,13.46,8.08,38.22,35.38,24.76,47.27,43.79,18.91,8.99,16.29,42.28
2018-10-18,31.9,31.31,58.12,18.8,43.48,54.93,16.07,82.67,27.36,23.8,54.0,17.26,28.69,52.61,26.97,26.06,21.06,36.11,28.0,19.15,29.19,17.57,10.58,58.5,20.98,23.83,40.32,29.94,21.31,26.25,27.15,85.27,7.18,29.04,15.26,14.34,20.98,27.26,13.02,8.08,36.98,34.89,23.97,45.7,42.33,18.52,8.83,16.26,41.7
2018-10-19,32.26,31.65,58.12,18.78,43.35,55.05,16.07,83.91,27.62,23.66,53.93,17.4,28.59,52.75,27.1,26.15,21.31,35.87,28.08,19.34,29.34,17.68,10.52,59.33,21.07,24.17,40.04,30.21,21.42,26.7,27.28,84.89,7.18,29.57,15.34,14.33,20.95,27.45,13.34,8.26,37.32,34.66,24.29,45.81,42.85,18.86,8.79,16.17,41.52
2018-10-22,32.32,31.72,57.84,18.63,42.98,54.71,16.04,86.61,27.24,23.12,53.56,17.65,28.46,53.06,26.96,26.1,21.7,35.51,27.83,19.15,29.15,17.57,10.47,59.41,21.15,23.98,39.92,30.03,21.14,26.25,26.92,84.13,7.25,29.83,15.28,14.38,20.92,27.36,13.05,8.28,38.12,34.47,24.18,45.04,43.34,18.78,8.77,16.29,41.46
2018-10-23,32.12,31.2,56.69,18.53,42.62,54.08,15.9,84.89,27.11,22.71,53.14,17.42,28.21,52.39,26.63,25.89,21.25,34.87,27.65,18.95,28.99,17.25,10.41,58.34,21.03,24.01,39.6,29.9,21.27,26.25,27.07,84.12,7.27,29.74,15.18,14.39,20.4,27.11,12.74,8.21,37.91,34.04,23.73,44.75,43.21,18.83,8.61,16.23,41.33
2018-10-24,31.24,30.36,55.46,18.36,41.62,52.35,15.44,81.9,26.21,22.25,51.91,17.3,27.38,50.62,25.7,25.34,20.75,33.94,26.85,18.51,28.44,16.85,10.15,56.39,20.63,23.12,38.61,29.19,20.94,25.52,26.72,81.2,7.17,29.04,14.75,14.15,19.58,26.34,12.53,8.58,36.35,33.76,23.11,43.53,40.83,18.03,8.31,16.16,40.7
2018-10-25,31.57,30.84,55.34,18.59,42.06,53.13,15.6,83.77,26.71,23.06,52.36,17.82,27.7,51.05,26.23,25.35,20.89,34.53,27.34,18.58,28.69,16.62,10.28,57.29,20.82,23.61,39.27,29.44,21.14,25.85,28.17,83.66,7.34,28.97,14.91,14.38,19.72,26.65,12.76,8.69,37.37,33.67,23.66,44.28,42.14,18.55,8.27,16.37,41.27
2018-10-26,31.61,30.19,55.54,18.25,41.64,52.45,15.35,82.36,26.5,22.63,51.57,17.46,27.36,50.43,26.07,25.25,20.69,35.12,27.18,18.46,28.58,16.59,10.15,55.69,20.54,23.62,39.23,29.25,21.03,25.9,28.13,82.14,7.37,29.33,14.64,14.23,19.71,26.16,12.63,8.81,38.37,33.52,23.89,44.12,41.84,18.57,8.23,16.3,41.3
2018-10-29,31.6,30.13,55.96,18.2,41.86,51.96,15.01,80.14,26.42,22.61,51.54,17.64,27.36,50.13,26.17,24.96,20.45,34.66,27.1,18.41,28.33,16.71,10.13,54.88,20.34,23.72,39.53,29.27,21.16,26.01,28.19,81.45,7.25,29.2,14.26,14.14,19.68,26.05,12.59,9.02,37.02,33.4,23.4,40.97,41.1,18.22,8.18,16.08,40.23
2018-10-30,32.1,30.86,55.98,18.5,42.58,52.78,15.27,81.39,26.77,23.06,52.5,17.54,27.81,50.63,26.32,25.32,20.49,34.75,27.25,18.89,28.67,16.77,10.32,56.01,20.5,23.95,40.07,29.5,21.43,26.16,28.59,82.52,7.39,29.42,14.5,14.47,19.95,26.59,12.62,9.19,38.7,33.49,23.98,40.81,41.95,18.81,8.13,16.17,40.29
2018-10-31,32.43,31.32,56.25,18.71,42.94,53.29,15.3,83.57,26.87,22.42,52.9,17.83,28.08,51.16,26.52,25.5,20.56,35.14,27.53,19.05,28.86,16.81,10.24,56.25,20.79,23.73,40.16,29.82,21.53,26.18,28.67,84.06,7.36,29.69,14.94,14.57,20.23,26.54,12.72,9.13,38.47,33.75,24.72,40.47,41.82,18.97,8.13,16.17,40.59
2018-11-01,32.72,32.04,57.56,19.01,44.27,53.16,15.69,87.77,27.64,23.33,53.76,17.75,28.49,53.26,26.86,25.76,21.16,35.5,27.85,19.36,29.33,17.2,10.46,57.45,21.42,24.2,40.94,30.41,22.18,26.65,28.62,85.94,7.23,30.53,15.04,14.6,20.5,26.51,12.89,9.35,39.33,34.51,26.01,42.16,44.63,19.61,8.19,16.42,42.32
2018-11-02,32.54,32.05,58.04,19.0,43.66,53.47,15.82,87.82,27.67,23.94,53.67,17.81,28.63,52.83,27.04,25.72,21.51,36.12,27.9,19.31,29.24,17.23,10.21,58.68,21.51,24.4,40.95,30.24,22.24,26.82,28.75,85.57,7.15,30.37,15.02,14.64,20.6,26.58,12.9,9.33,39.87,34.48,26.48,42.49,45.28,19.55,8.24,16.14,42.81
2018-11-05,32.6,32.01,57.27,19.29,44.04,53.27,16.1,87.55,27.6,25.02,53.9,17.95,28.59,52.92,26.93,25.86,21.42,36.08,27.9,19.38,29.28,17.13,10.29,58.42,21.32,24.27,40.85,30.41,22.47,26.78,28.43,85.35,7.18,30.46,15.23,14.67,20.55,26.63,13.02,9.23,39.52,34.64,26.36,43.71,46.35,19.72,8.3,16.14,42.77
2018-11-06,32.62,31.74,57.72,19.17,44.1,53.87,16.07,87.7,27.75,24.47,54.02,18.04,28.57,53.48,26.96,25.93,21.38,36.04,27.9,19.57,29.33,17.12,10.4,58.94,21.28,24.45,40.7,30.39,22.28,27.29,28.2,85.38,7.37,30.16,15.21,14.67,20.45,26.97,12.94,9.06,38.87,34.57,25.96,43.8,46.3,19.87,8.38,16.27,42.93
2018-11-07,32.96,32.45,58.84,19.39,45.23,54.44,16.58,89.77,28.13,24.82,54.99,17.78,28.89,54.73,27.28,26.09,21.81,36.45,28.29,19.84,29.67,17.43,10.42,59.81,21.63,24.82,41.56,30.84,22.8,27.52,28.19,86.41,7.52,30.08,15.44,14.73,20.8,27.63,13.11,9.18,38.68,34.96,26.0,43.95,48.24,20.48,8.6,16.17,43.06
2018-11-08,32.72,31.94,58.71,18.96,44.87,54.09,16.37,87.13,27.81,23.6,54.71,18.15,28.62,54.78,26.76,25.98,21.32,36.04,27.95,19.77,29.26,17.16,10.35,58.6,21.3,24.32,40.66,30.6,22.42,27.13,27.66,85.32,7.37,29.31,15.34,14.76,20.72,28.22,12.88,9.14,37.57,34.57,25.52,40.98,45.92,20.16,8.56,16.22,42.98
